i=2 87.725 time 1:27, left 4:50:57
i=6 163.037 time 2:43, left 5:54:03
i=15 162.365 time 2:42, left 4:11:19
i=21 183.599 time 3:03, left 4:21:17
i=29 115.831 time 1:55, left 3:45:38
i=34 136.990 time 2:16, left 3:48:34
i=39 137.080 time 2:17, left 3:50:12
i=46 186.201 time 3:06, left 3:49:59
i=53 159.240 time 2:39, left 3:44:28
i=59 137.548 time 2:17, left 3:40:26
i=67 66.718 time 1:06, left 3:20:19
i=71 123.329 time 2:03, left 3:22:50
i=78 118.725 time 1:58, left 3:15:28
i=84 76.216 time 1:16, left 3:07:16
i=89 76.442 time 1:16, left 3:02:22
i=94 101.688 time 1:41, left 3:00:05
i=99 102.052 time 1:42, left 2:57:53
i=106 130.815 time 2:10, left 2:53:58
i=113 118.449 time 1:58, left 2:49:23
i=120 129.110 time 2:09, left 2:45:48
i=126 206.986 time 3:26, left 2:48:50
i=133 186.923 time 3:06, left 2:48:29
i=140 136.324 time 2:16, left 2:45:07
i=144 137.325 time 2:17, left 2:46:20
i=150 156.393 time 2:36, left 2:45:22
i=155 186.422 time 3:06, left 2:47:08
i=161 216.338 time 3:36, left 2:48:31
i=169 138.876 time 2:18, left 2:43:30
i=174 157.877 time 2:37, left 2:43:23
i=180 74.507 time 1:14, left 2:38:36
i=183 110.427 time 1:50, left 2:39:04
i=190 104.335 time 1:44, left 2:34:23
i=196 128.706 time 2:08, left 2:31:52
i=202 71.491 time 1:11, left 2:27:31
i=207 71.494 time 1:11, left 2:24:24
i=211 120.729 time 2:00, left 2:23:55
i=217 100.744 time 1:40, left 2:20:44
i=223 117.133 time 1:57, left 2:18:05
i=230 104.288 time 1:44, left 2:14:11
i=236 128.471 time 2:08, left 2:11:56
i=243 156.669 time 2:36, left 2:09:30
i=249 113.425 time 1:53, left 2:06:54
i=254 137.647 time 2:17, left 2:05:44
i=260 117.194 time 1:57, left 2:03:15
i=265 166.938 time 2:46, left 2:02:39
i=272 130.772 time 2:10, left 1:59:36
i=277 131.786 time 2:11, left 1:58:12
i=282 108.260 time 1:48, left 1:56:20
i=287 109.253 time 1:49, left 1:54:29
i=291 166.006 time 2:46, left 1:54:23
i=298 160.028 time 2:40, left 1:51:51
i=305 111.965 time 1:51, left 1:48:33
i=312 98.837 time 1:38, left 1:45:06
i=318 121.343 time 2:01, left 1:42:45
i=325 117.676 time 1:57, left 1:39:41
i=332 98.681 time 1:38, left 1:36:25
i=337 99.585 time 1:39, left 1:34:30
i=343 116.654 time 1:56, left 1:32:10
i=350 103.564 time 1:43, left 1:29:05
i=356 128.163 time 2:08, left 1:26:56
i=362 66.426 time 1:06, left 1:24:06
i=367 66.822 time 1:06, left 1:21:55
i=371 123.100 time 2:03, left 1:20:54
i=378 119.493 time 1:59, left 1:18:07
i=385 114.787 time 1:54, left 1:15:20
i=392 96.763 time 1:36, left 1:12:25
i=397 97.623 time 1:37, left 1:10:37
i=403 113.864 time 1:53, left 1:08:25
i=410 102.547 time 1:42, left 1:05:38
i=415 122.165 time 2:02, left 1:04:02
i=422 105.999 time 1:45, left 1:02:32
i=426 196.997 time 3:16, left 1:37:04
i=433 191.987 time 3:11, left 1:25:35
i=440 140.432 time 2:20, left 1:13:12
i=446 223.166 time 3:43, left 1:15:29
i=453 188.905 time 3:08, left 1:10:48
i=459 161.479 time 2:41, left 1:07:09
i=466 224.043 time 3:44, left 1:04:49
i=473 189.337 time 3:09, left 1:00:50
i=479 161.340 time 2:41, left 57:32
i=487 70.431 time 1:10, left 49:26
i=491 130.252 time 2:10, left 48:16
i=497 102.432 time 1:42, left 44:20
i=503 118.906 time 1:58, left 41:02
i=510 104.913 time 1:44, left 36:51
i=516 125.355 time 2:05, left 34:02
i=523 119.293 time 1:59, left 30:32
i=530 106.352 time 1:46, left 27:05
i=536 130.965 time 2:10, left 24:38
i=543 160.001 time 2:40, left 21:52
i=549 116.931 time 1:56, left 19:22
i=554 141.489 time 2:21, left 17:34
i=560 120.510 time 2:00, left 15:08
i=564 121.692 time 2:01, left 13:42
i=570 140.891 time 2:20, left 11:21
i=575 162.978 time 2:42, left 9:30
i=581 191.166 time 3:11, left 7:13
i=589 122.059 time 2:02, left 3:56
i=594 140.077 time 2:20, left 1:58
